scorer,,,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab
labeled-data,20250114_4355_02,img013.png,387.36826221446404,151.7908738917364,156.76575364415874,182.4683613021461,301.79327784716816,150.80648095194348,322.90155543296385,188.62964591036047,209.05708342358884,166.13119608308318,182.3708587109793,223.3810574542805
labeled-data,20250114_4355_02,img054.png,419.3690658642037,162.6800362447728,190.5385198229514,185.50791025823744,370.23944120911136,150.36202534569708,323.17551249575604,188.35568884756822,210.1386805849244,165.77066369597134,248.8169718448138,225.82556328863564
labeled-data,20250114_4355_02,img063.png,429.81377261099374,162.23558063852641,195.26670708798238,188.5474592143288,376.9062753028072,151.25093655818984,323.4494695585483,188.62964591036047,212.12160871403964,165.4101313088595,265.0396014728068,222.49214624178774
labeled-data,20250114_4355_02,img138.png,529.5940562133071,159.56884700104814,281.3872608439037,173.3497144338721,420.0184691087065,164.58460474558137,475.495622687226,194.65670129178963,323.7063715225845,151.16910201794107,291.70693784758987,217.6031345730775
labeled-data,20250114_4355_02,img165.png,559.5947825075207,154.2353797260915,319.8882142877273,162.54242925665844,425.3519363836631,165.91797156432054,520.6985380479446,187.2598605963993,399.4181948212253,158.19948356662232,299.9293801268567,215.38085654184556
labeled-data,20250114_4355_02,img191.png,599.1513314634489,147.12409002614936,351.29689714063477,159.16515263877918,523.354397560991,142.36182443326214,522.8901945502824,187.53381765919153,399.59846101478126,158.0192173730664,383.0425784949306,216.9364511637079
labeled-data,20250114_4355_02,img231.png,655.1527378504934,148.6796846480117,410.39923795352195,171.66107612493246,608.6898739602967,143.47296344887812,525.903722240997,186.16403234523037,405.90777778923876,156.2165554375071,485.7118235378455,208.04733903878022
labeled-data,20250114_4355_02,img243.png,674.0421011159647,149.34636805738126,428.9742593518579,172.67425911029625,610.245468582159,143.6951912520013,550.0119437667137,181.5067622777624,411.85654017143383,155.31522446972747,500.60108634709934,204.26946638568597
labeled-data,20250114_4355_02,img274.png,715.8209281031249,147.79077343551893,473.21658304607627,168.6215271688411,609.8010129759126,144.5841024644941,677.4019779651024,183.1505046545158,508.65948611096786,140.71366279169717,502.82336437833123,203.8250107794396
labeled-data,20250114_4355_02,img329.png,799.8230376836916,154.67983872326505,553.5957459383422,162.54242893457624,739.8042778029801,137.91726837079833,700.9622853652346,180.1369769638012,597.5307195340409,147.74404434037842,591.7144856276082,211.60298388875128
labeled-data,20250114_4355_02,img343.png,818.712400949163,156.45766114825062,571.1575843513144,167.94607152318306,770.6939424371038,142.36182443326214,702.3320706791958,180.41093402659345,598.4320505018206,147.92431053393435,638.6045249591843,208.49179464502663
labeled-data,20250114_4355_02,img351.png,830.4904745146921,155.34652213263465,583.6535078374677,171.32334814106233,790.0277613088216,145.47301367698685,703.4278989303647,180.41093402659345,600.2347124373799,147.02297956615467,665.2718613339674,205.6028332044251
labeled-data,20250114_4355_02,img378.png,872.9359849112219,161.79112842320723,624.5185549138068,176.72699072966915,809.1393523774161,151.25093655818986,781.5056618261514,197.39627191971195,621.5061232769796,146.84271337259878,681.9389465682069,201.82496055133086
labeled-data,20250114_4355_02,img432.png,959.1603725230206,165.79122548849753,710.9768363315161,165.5819778906676,851.5848627739458,146.58415269260283,889.7187016290839,192.73900185224397,801.2315182522409,156.9376202117308,696.3837537712144,202.04718835445405
labeled-data,20250114_4355_02,img445.png,980.7164694259702,167.79127571660626,730.5650819417369,165.9197055524555,910.0307749953454,146.5841526926028,891.3624440058372,193.01295891503622,800.6907196715731,158.56001595373417,738.3848085614977,208.71402244814982
labeled-data,20250114_4355_02,img496.png,1051.8293664253915,167.12459230723667,800.1369802700499,180.44199500933635,990.477239725941,162.1400989112263,955.46839669922,205.8889408662712,807.7211012202542,156.03628924395116,867.4991621760724,213.82526191998323
labeled-data,20250114_4355_02,img536.png,1086.2746759094864,163.12449185101917,845.054718061323,174.36289741923588,992.0328343478034,162.1400989112263,1053.5450251788398,193.8348301034129,901.6398320731947,150.44803724371735,870.8325792229202,214.04748972310642
labeled-data,20250114_4355_02,img570.png,1118.7199351654724,157.79102796698976,883.2179438433584,166.93288885990148,1007.1443249601805,157.69554284876244,1062.8595653137756,191.0952594754906,968.5185898824443,159.46134692151384,878.1660967259857,212.4918951012441
labeled-data,20250114_4355_02,img602.png,1154.05415586206,152.23533288890997,913.275705742484,173.3497144338721,1110.9247090187114,139.02840738641427,1063.40747943936,190.5473453499061,969.7804532373358,158.92054834084604,965.5016233534002,220.26986821055579
labeled-data,20250114_4355_02,img650.png,1208.277739824119,138.45720909527202,968.3253146139159,182.80608896393403,1141.814373652835,143.47296344887812,1136.5540152048866,185.06820409406143,974.6476404633459,156.75735401817488,1043.2814087013521,209.82516146376577
labeled-data,20250114_4365_02,img042.png,981.32021848615,211.85654468906037,1211.0865341792278,228.5323016328107,1117.8662895955651,255.37252927244373,1030.8796902775057,209.92652892817722,1151.0519103265071,260.5148296371698,1217.1952644662733,191.66233413248702
labeled-data,20250114_4365_02,img074.png,939.4047878789382,202.81596161691664,1168.401299859401,232.07599157152467,1000.3077817433964,239.5943552506971,1033.7639493744005,211.36865847662466,1150.3852269171375,261.8481964559089,1154.4311655850152,191.9293468700852
labeled-data,20250114_4365_02,img114.png,878.5863199390624,190.48789379126612,1105.1785711659672,219.85846613921012,927.1948887707008,221.37167539459531,1010.5096104056856,191.71964337902838,1099.4950600019265,258.29255160593783,1063.2148834738514,209.12877587674166
labeled-data,20250114_4365_02,img152.png,811.7163317998298,198.75113743719265,1036.0250048840314,222.46803467815107,926.7504331644545,221.8161310008417,862.1505331091561,190.09724763702505,987.4921929730028,253.62576774035077,1055.7420281123384,206.8750575931108
labeled-data,20250114_4365_02,img179.png,766.6781478950396,202.84551779217364,996.3923380816324,226.45215495751972,876.30472185549,238.03876062883472,846.2871080762341,192.0801702648526,951.4912888670457,244.29220000917672,979.8500981636015,192.81431159980883
labeled-data,20250114_4365_02,img214.png,714.767254108674,194.6567570822117,941.050616659962,212.75192424726913,759.1906696095675,224.92732024456643,842.6817842051155,191.71963787774075,943.4910879546107,245.62556682791586,894.5841886116469,191.01164966424955
labeled-data,20250114_4365_02,img244.png,663.1488160619499,203.4304292714566,892.9195429805291,211.6703270859336,760.0795808220603,225.3717758508128,722.4442331033107,180.90366626438504,857.044472539689,257.4036403934451,872.7719791913795,202.548686051829
labeled-data,20250114_4365_02,img269.png,619.1342272459046,204.74648009984335,848.0332167748015,211.3097946988217,753.1905189252413,225.3717758508128,667.8235764558642,193.52229981330004,781.0425638715571,240.0698717498361,864.2994240839497,197.32096643870705
labeled-data,20250114_4365_02,img289.png,581.2612089623308,202.69928992235285,819.1906258058528,208.24526940837086,661.8548918416094,239.5943552506971,668.184108842976,195.1446955553034,781.7092472809267,238.51427712797374,804.631314016937,179.83514566378193
labeled-data,20250114_4365_02,img302.png,562.9827609349009,200.50587187504163,797.919214966253,206.62287366636752,620.0760648544492,227.14959827579833,667.2827778751964,194.24336458752376,778.598058037202,237.62536591548098,768.9386076928631,179.83514566378193
labeled-data,20250114_4365_02,img355.png,484.3121669713383,202.40683418271135,719.3231545758679,205.9018088921438,584.7418441578617,222.2605866070881,542.5385719344935,184.32872394194766,668.8175232943452,242.29214978106796,691.9649430444814,194.07617495470032
labeled-data,20250114_4365_02,img398.png,426.25970265250123,198.45868169755113,670.1104837350993,212.03085947304538,504.96203570921824,229.81633191327666,504.1418727070805,192.98150123263224,620.8163178197356,235.6253156873722,651.9458480750651,179.47461327667003
labeled-data,20250114_4365_02,img430.png,383.26869107511953,189.39255376866475,619.8162157329949,199.23195973057443,433.6269109066735,210.2602852384357,503.24054173930085,193.1617674261882,614.8161671354094,237.40313811235774,550.0954487159651,178.21274992177857
labeled-data,20250114_4365_02,img443.png,363.0892450398562,182.51984388708956,599.626402054731,193.10290914967285,419.6265593099124,208.0380072072038,492.9653687066128,189.01565047568945,609.0382442542063,236.51422689986498,534.953088457267,184.16153430912422
labeled-data,20250114_4365_02,img504.png,273.0128772302753,181.2037930587029,509.3130390832104,189.1370528914424,401.18165165068746,208.92691841969656,332.52843443668536,163.95864407012766,440.5895694868267,220.73605287811836,524.4976492310232,179.47461327667003
labeled-data,20250114_4365_02,img544.png,213.05945060376854,164.38758802931682,456.31477817776727,181.0250741814256,264.2893384905097,193.37097220107313,332.1679020495735,164.3191764572395,437.70060804622517,220.29159727187198,402.09690380654723,156.58080669506705
labeled-data,20250114_4365_02,img569.png,168.16750349383972,158.53847323648682,416.4759494019069,170.5696349551817,234.73304067512512,186.92636591050052,275.74458346656763,135.65685168184677,406.58871560897825,220.51382507499517,358.29221877245647,164.8730515986398
labeled-data,20250114_4365_02,img571.png,164.51180228580057,158.24601749684538,412.8706255307883,170.93016734229354,233.844122680778,186.92636591050052,262.4048851434289,134.75552071406713,399.69965371215926,221.84719189373428,356.850089224009,164.8730515986398
labeled-data,20250114_4365_02,img599.png,122.25194790760433,166.58100607662803,365.28035043202294,170.20910256806982,232.9552114682852,186.70413810737733,163.97954346189155,150.43867955343296,310.1418490535128,210.51357393445147,357.3908878046768,164.69278540508387
labeled-data,20250114_4365_02,img632.png,60.39756232031819,169.06687986358082,313.72421907502724,169.12750540673426,142.95295120339236,205.59350137284866,151.54117610653245,157.64932729567013,256.36273426140895,197.84658915642953,297.54251154410827,142.70030428997285
labeled-data,20250114_4373_01,img024.png,966.0154166384531,175.7528539685557,1172.6135448578432,171.89323376002693,1045.479403522887,192.47136132801083,1033.0661220391896,141.8225050800953,1144.3603360281668,223.88094793792953,1151.3624650005981,158.3982175591322
labeled-data,20250114_4373_01,img083.png,888.2356855453357,189.53097776219366,1105.3742546614817,171.89323376002696,985.4507610687627,210.1374482964919,956.6332559714757,168.3216355328169,1068.358427360035,206.76940709744372,1131.1397349163879,142.62004353738556
labeled-data,20250114_4373_01,img119.png,859.1238433361976,188.1976109434545,1069.501282143852,179.64468008293193,893.1544699681268,207.43345539315294,955.7319250036962,168.6821706705726,1064.3583269038177,208.76945732555248,1034.4706948126338,143.06449914363193
labeled-data,20250114_4373_01,img148.png,828.9008621114434,191.086572384056,1035.4309715617812,182.34867298627086,886.3043546130016,209.0558511351563,948.5212772614591,168.86243686412854,1058.3581762194913,209.43614073492205,979.3581996380822,155.73148392165388
labeled-data,20250114_4373_01,img177.png,795.1222360367182,192.64216700591834,1008.3910425283918,189.73958692206395,885.04249125811,208.51505255448853,853.3407270639285,162.01232150900321,983.0229509607291,236.32570491282826,978.4692884255893,169.731835518415
labeled-data,20250114_4373_01,img254.png,733.7873623747172,216.6427697432231,956.834911171396,188.2974573736165,836.1903968147544,217.52836223228502,805.5701857716074,179.3178760903724,910.132231536322,224.1031757410527,970.9135431194009,165.50950725907435
labeled-data,20250114_4373_01,img263.png,724.6760224466664,219.30950338070141,949.8045296227148,187.93692498650466,801.5792876520161,226.7219381036374,805.2096533844955,179.49814228392836,909.2433203238293,224.32540354417588,967.580126072553,161.0649511966105
labeled-data,20250114_4373_01,img308.png,674.4525389408249,208.6425688307882,906.9011755564037,191.3619826640673,740.829580423668,224.0179452002984,801.6043295133769,180.03894086459616,905.2432198676117,225.21431475666867,847.7993401891524,156.6203951341467
labeled-data,20250114_4373_01,img375.png,616.6733101287948,175.75285396855574,845.9712021344997,195.86863750296556,737.9453213267731,223.83767900674252,665.5033533786502,165.25710749172225,780.1289667092547,233.2145156691036,824.4654208612171,168.39846869967587
labeled-data,20250114_4373_01,img420.png,570.8943555579999,151.97447903437416,801.0849199390733,201.09635711608752,627.2618344731314,196.61748377979723,664.6020224108705,162.73338078193927,758.1284142000586,233.8811990784732,812.2428916894416,165.2872794559512
labeled-data,20250114_4373_01,img453.png,532.6711734208109,146.64101175941755,765.2119474214433,196.76996847074514,573.7227749870203,178.23033203709244,662.0782957010875,161.83204981415963,752.5727191219788,234.54788248784277,714.68488611836,155.7314839216539
labeled-data,20250114_4373_01,img537.png,446.22455800588904,162.41918578116417,680.6671026437125,179.1038815022641,569.576652535234,180.57379255331952,492.26749736110105,151.0160782008039,603.0134076200703,206.9916349005669,683.1285380748667,153.2869780872988
labeled-data,20250114_4373_01,img573.png,397.1122135156635,151.97447903437416,637.5834823838454,179.28414769582002,454.74708724010713,187.60417410200074,478.56726665085046,150.83581200724797,601.2355851950848,207.65831830993648,621.3492088066193,138.1754908658489
labeled-data,20250114_4373_01,img605.png,354.2222475128874,153.53007365623648,594.8603945110902,173.87616188914217,399.22512163003154,185.80151216644146,477.8462018766267,150.65554581369202,596.3465735263746,207.65831830993648,536.45818801356,145.73123617203743
labeled-data,20250114_4373_01,img631.png,322.4436716662709,175.08617055918614,556.4636952836773,170.9919027922473,397.0619273073604,189.04630365044818,418.3583800083207,132.80919265165502,521.6780588043994,213.65846899426265,502.4573341357115,150.17579223450127
labeled-data,20250114_4373_01,img667.png,284.2205030927905,206.19806299643307,521.4920537338271,177.30121956670484,397.0619273073604,189.40683603756003,329.12661419813577,174.9914874450301,439.89822725506457,218.32525285984968,501.56842292321875,149.95356443137808
labeled-data,20250114_4373_01,img680.png,270.6646071022758,207.97588542141864,509.4142187655798,179.46441388937598,393.8171358233536,190.66869939245154,305.51174284230905,178.95734370326053,440.7871384675574,219.65861967858885,499.3461448919868,147.95351420326938
labeled-data,20250114_4373_01,img702.png,234.44147519319543,211.7537580745129,484.5374840548616,182.88947156693865,314.1394782716329,219.69155655495615,299.38269226140744,183.1034661550469,439.6759994519414,220.32530308795845,488.9014381451968,142.17559132206637
labeled-data,20250114_4373_01,img715.png,218.21884556520237,209.30925224015772,468.4937928283839,183.7908025347183,284.39555633490465,221.31395229695954,298.84189368073964,183.64426473571467,439.4537716488182,219.65861967858885,443.1225107018191,141.50890791269677
labeled-data,20250114_4373_01,img738.png,187.55140873420186,203.75355716207793,438.2090723109878,187.21586021228094,235.54340687867256,215.72570029672573,298.66162748718375,183.82453092927062,435.6758989957239,220.32530308795845,379.12090340233976,157.28708193444345
labeled-data,20250114_4394_01,img038.png,920.7715091304384,213.6099871359109,1140.8683196823865,188.56512469192117,1026.5109137520851,231.42274975158813,959.3655034881601,184.73845434446997,1111.9816250142678,236.0066232170575,1116.0216668213905,183.01020282559887
labeled-data,20250114_4394_01,img100.png,840.1509687432641,220.84040720590866,1060.2365975672658,194.5307174975745,887.3069464888213,236.6600034741024,949.9916614232518,191.58856969959533,1029.6553343051867,227.67163463727482,1034.3610811405545,154.1676118566502
labeled-data,20250114_4394_01,img146.png,789.1548191608582,233.25268901121962,1016.800562221794,181.6259564174914,884.8145358733389,239.9912561412384,843.9951396123654,191.22803731248348,1011.5230784474138,228.84145759584084,972.1692443637589,179.76541134159214
labeled-data,20250114_4394_01,img152.png,785.0173918924213,236.90902008565232,1010.9514474289641,180.16367771928392,884.2214521144887,239.7540226376983,834.0804989667895,195.01362737715797,1003.1880898676311,228.5490018561993,971.6284457830911,180.125943728704
labeled-data,20250114_4394_01,img182.png,751.2444390733193,243.9330245181151,976.0029865418053,188.3524384292458,877.8161475189063,239.9912561412384,809.7445188264378,200.7821455709477,925.1024073833516,236.88399043598199,968.5639204926404,179.94567753514806
labeled-data,20250114_4394_01,img273.png,676.6745290026528,251.3419176512939,903.7664188503556,183.81937446480262,788.6163501878331,252.68324858063318,737.4577752105102,201.14267795805958,886.7907054903156,234.69057238867074,838.0511083375451,183.3707352127107
labeled-data,20250114_4394_01,img303.png,658.7777505856927,257.49994893454897,879.3463645902908,184.6967416837271,785.888164897122,252.8018653324032,709.696781402897,204.38746944206628,833.2713051359218,240.53968718150068,837.6905759504334,183.55100140626666
labeled-data,20250114_4394_01,img345.png,615.4790931253056,232.8678120560162,848.7847397977545,193.61664174279275,674.7969206542407,254.1914186789345,708.7954504351173,204.74800182917812,804.4644147812344,240.39345931167992,833.9049858857588,181.74833947070738
labeled-data,20250114_4394_01,img357.png,600.5651111111723,224.59295751914217,836.6478266026323,192.44681878422676,658.2124308470952,248.24263429158884,708.7954504351173,204.92826802273407,803.7332754321305,240.10100357203842,813.895482411352,171.29290024446345
labeled-data,20250114_4394_01,img405.png,549.8575722631189,215.45212983306047,787.3690344730402,185.72033677247236,616.2104077485636,237.4266626782331,625.1519366251663,186.54111628002929,790.2803114086217,239.22363635311393,732.234896730516,186.07472811604964
labeled-data,20250114_4394_01,img428.png,519.5485120408479,221.12906492231122,760.9017900354847,192.0081351747645,615.6696091678958,236.88586409756533,566.3851575259334,186.90164866714113,728.572150344266,244.34161179684014,731.3335657627363,186.25499430960556
labeled-data,20250114_4394_01,img451.png,480.8683780429021,220.2630917731035,720.3966700951374,194.20155322207574,609.5405585869943,236.88586409756533,529.2503216534119,194.83336118360202,664.2318876231368,236.4453068265197,727.007177117394,184.99313095471405
labeled-data,20250114_4394_01,img497.png,404.8551793902226,206.88861757978395,647.2827351847632,194.93269257117947,445.67856663950397,233.64106161098331,527.9884582985204,194.29256260293423,623.726803382953,227.67163463727482,591.8381191097541,160.63065111177585
labeled-data,20250114_4394_01,img519.png,372.4292959143326,211.50714104222524,614.6739202147364,189.66848925763253,448.202293349287,234.36212638520703,484.00350707087375,185.45951911869372,618.3163721995854,228.25654611655787,550.3768945918904,186.04818440316186
labeled-data,20250114_4394_01,img571.png,291.2202583664066,215.4521298330605,529.4230721092403,195.81005979010394,398.26855773429463,235.44372354654263,359.07903493661485,193.57149782871053,454.8336137399889,236.15285108687823,541.0030525269822,185.5073858224941
labeled-data,20250114_4394_01,img599.png,244.4577083091885,202.46253259494435,488.1868128197893,191.27699582566075,290.1088416007372,228.59360819141733,358.89876874305895,194.11229640937833,452.4939678228569,227.67163463727485,446.7238332972311,149.2738809177523
labeled-data,20250114_4394_01,img624.png,212.12804407209944,201.98143640094008,453.23835193263045,187.18261547067982,266.31370405135453,227.69227722363766,341.95374654880163,191.40830350603943,446.3523972903855,227.08672315799186,379.4845431008695,181.90206195137552
labeled-data,20250114_4394_01,img656.png,165.07683629847878,214.20127972864933,418.7285746549338,185.13542529318934,266.1334378577986,227.15147864296986,212.52261957564446,180.77259808623958,385.81405918459564,230.1575084242275,379.3042769073136,181.00073098359587
labeled-data,20250114_4394_01,img688.png,119.46891710687103,214.87481440025533,369.88846613480393,186.01279251211383,245.9436241795345,227.51201103008174,180.25497092913312,190.1464401511479,289.15743723308117,232.05847073189727,375.8792192297509,181.36126337070772
labeled-data,20250114_4394_01,img710.png,86.75437591457856,211.50714104222521,335.37868885710736,190.54585647655705,147.1577446095977,237.9674502563256,180.43523712268905,190.50697253825976,280.67622078347773,223.43102641247316,345.5944987123549,167.84129885401302
labeled-data,20250114_4396_01,img022.png,157.79062906213136,208.55764316716918,,,69.14795644355506,184.24879573375148,80.30211696425192,232.17263590759214,,,,
labeled-data,20250114_4396_01,img051.png,187.6820505081825,189.10449587688194,,,70.04928741133472,184.4290619273074,150.6059324510643,217.57107422956187,,,,
labeled-data,20250114_4396_01,img133.png,296.2163783777731,185.07152631670044,50.71639532101942,180.56210939436562,256.80505843398964,164.41950894131156,166.82988987109792,214.68681513266702,57.35593555839616,166.69494148902197,100.02252790612823,225.80868262068947
labeled-data,20250114_4396_01,img148.png,314.48335815035983,181.8688740189092,73.6741708828769,179.39228643579966,252.6589359822033,166.76296945753865,186.1183753322262,215.4078799068907,60.689352605244046,166.0282580796524,138.10255963424876,218.13788486250695
labeled-data,20250114_4396_01,img195.png,371.8938660070612,169.88858209013472,125.58506466924248,180.12342578490347,253.01946836931515,166.5827032639827,335.9195821772033,197.56152674485372,157.5806747669559,152.69458989226112,138.37651669704098,217.31601367413026
labeled-data,20250114_4396_01,img218.png,393.4821148292093,165.38114552287303,153.07590196428296,178.2224634772336,256.9853246275456,166.5827032639827,340.0657046289897,197.74179293840967,229.13802440556253,148.91671723916645,140.8421302621711,219.2337131136759
labeled-data,20250114_4396_01,img251.png,432.5070261615539,167.51624705473384,186.12340054377205,170.61861424655467,364.7845303791419,143.5086304888238,341.3275679838812,197.3812605512978,234.02703607427276,154.25018451412308,172.0732354204858,214.3024859834157
labeled-data,20250114_4396_01,img283.png,461.68674709698485,168.70242181222625,214.93029089845948,166.23177815193225,419.40518702658846,152.34167397306433,343.3104961129964,197.20099435774188,235.13817508988873,154.47241231724627,258.6436589023257,211.8368724182855
labeled-data,20250114_4396_01,img294.png,473.4298055222192,168.8210385639963,227.35965983322308,165.79309454247,419.5854532201444,157.02859500551847,344.21182708077606,196.66019577707408,236.02708630238152,153.80572890787667,289.32684993505586,211.28895829270107
labeled-data,20250114_4396_01,img349.png,530.4844631236106,164.78806900381477,282.1951020909628,163.74590436497948,420.66705038147995,157.74965977974222,487.7037171512958,198.10232532552152,307.139983301803,136.69418806739088,307.1340590165511,204.4400317228952
labeled-data,20250114_4396_01,img415.png,609.48321980246,162.41573396841392,357.50245504864813,162.72230927623426,548.6560478061897,143.68889668237972,507.532998442448,195.75886480929444,404.4757610697612,147.58335042042728,336.99537886090457,206.35773116244084
labeled-data,20250114_4396_01,img467.png,666.0634103967711,163.24605123080423,419.2106339630856,160.3826633591023,602.3753734858566,152.70220636017618,558.9088636058879,206.0340378419824,410.25368395096416,146.24998360168814,474.48443101213377,203.2021730086198
labeled-data,20250114_4396_01,img510.png,709.1212912892972,158.02691415292227,458.98461455432914,155.2646879153761,602.7359058729684,153.06273874728805,658.5960686423166,188.36795087350131,505.14495588456725,131.13849298931103,475.20549578635746,203.0219068150639
labeled-data,20250114_4396_01,img547.png,742.9270655437599,151.85884306087996,491.88588526399747,159.65152400999858,605.8004311634193,153.24300494084395,692.8466454179431,182.7796988732675,548.2571496904667,139.80537731111556,476.28709294769305,202.84164062150796
labeled-data,20250114_4396_01,img612.png,813.9784998540164,171.07474960783517,564.8535923045508,157.45810596268734,772.9071925897655,148.015285327722,694.4690411599464,182.59943267971158,553.3683891623001,138.47201049237643,614.7315295986466,202.661374427952
labeled-data,20250114_4396_01,img636.png,839.5997182363459,182.9364247848396,592.05197609121,148.68443377344244,778.8559769771111,153.9640697150677,715.0193872253224,185.6639579701624,558.9240842403799,137.36087147676045,647.1794444387139,191.12433804037255
labeled-data,20250114_4396_01,img648.png,852.4103274275108,184.83429281316032,604.3351171561528,147.6608386846972,779.2165093642229,154.1443359086236,763.3307270983115,205.6735054548705,592.9249381182283,121.5826974550138,648.0807754064936,191.12433804037255
labeled-data,20250114_4396_01,img687.png,885.7416346748931,181.63164051536913,635.6278812977929,146.052332116669,779.7573079448907,154.1443359086236,835.6174707142391,209.27882932598908,692.4829939174185,122.91606427375297,648.6215739871614,191.48487042748442
labeled-data,20250114_4396_01,img705.png,905.7878657240308,184.35982580608015,654.1987850648644,151.75521903967814,781.0191712997823,154.86540068284734,846.253176134039,208.37749835820944,729.5950370389917,128.91621495807914,648.9821063742731,191.66513662104035
labeled-data,20250114_4396_01,img748.png,929.5112160780396,198.35660251494537,683.1519032893726,148.53820590362167,862.4995347973635,160.814185070193,847.1545511121196,208.19723216465354,751.1511339419413,142.69433875171708,657.4546174714019,188.78087752414547
labeled-data,20250121_4355_03,img001.png,286.05582294105716,222.21319277543398,58.51355170280472,238.88505936572864,214.043115059605,213.56867773636702,196.38161940822658,252.6628558136636,100.157644134798,232.32330599491414,61.25448561747094,281.0137479795764
labeled-data,20250121_4355_03,img025.png,306.0653704257653,223.29478993676958,83.0672193192039,247.899932500252,248.84534807694305,214.59227282511225,197.4052144969718,252.22417220420135,102.6232576999281,232.04934893212192,133.49105107766036,283.6458496363499
labeled-data,20250121_4355_03,img063.png,347.16606255651715,217.8868041300917,124.70169919048942,253.8307700887542,277.65223843163045,218.9791089197347,242.8820820112245,253.39399516276734,114.12945433720193,227.9399929902384,179.1141464617338,274.1410380980013
labeled-data,20250121_4355_03,img113.png,410.4394964946483,208.5129620651834,180.57018565428433,242.68079542237007,279.11451712983796,218.6866531800932,368.5485675971789,243.03302230263125,235.21847609136935,213.96818278783473,184.52457764510146,274.14103809800133
labeled-data,20250121_4355_03,img149.png,458.02977159341356,215.18281122675273,223.74668329858045,236.3941075785577,381.4740260043617,200.84685306196192,367.5249725084336,243.179250172452,266.4495791595575,217.80358166692554,236.87415504092928,276.042000405671
labeled-data,20250121_4355_03,img225.png,561.8630990816288,231.04623625967452,321.368255525743,248.018549252022,465.9937347607542,219.12533678955543,500.00742256603155,256.92466993560237,339.32215786229176,210.13278390874297,355.7574132051976,267.70701182588834
labeled-data,20250121_4355_03,img234.png,575.7435959854354,231.58703484034234,334.771948475758,245.40898071308106,466.87110197967866,218.83288104991396,527.7907178319737,258.53317650363056,365.8959762321264,212.05048334828865,355.9036410750184,268.1456954353506
labeled-data,20250121_4355_03,img290.png,669.1214842474068,244.38593458281332,426.3440808422322,233.66592228784666,616.1697570666626,219.56402039901766,556.1589245771988,257.80203715452683,462.60281939778497,223.83063704835467,467.62173361807004,281.45243158903867
labeled-data,20250121_4355_03,img321.png,724.1026732819649,247.63072606682002,476.63758359273095,242.0877116635198,657.4060163561136,231.40847785449827,607.19245114464,265.6983421248473,470.821531281552,221.63898054601682,537.3724275225668,278.38164632280296
labeled-data,20250121_4355_03,img369.png,796.9302594888616,233.9304953565694,544.7236280679042,232.83560502545635,659.3069786637833,231.2622499846775,752.8354094861052,258.9718601130928,623.6895723196185,215.06401103900316,544.5375931437835,277.9429627133407
labeled-data,20250121_4355_03,img379.png,811.3515549733359,231.94756722745416,562.3975240816408,229.158485720585,675.0995886044242,232.87075655270576,757.9533849298314,258.0944928941683,646.9759226569583,220.2691952320556,550.3867079366136,278.2354184529823
labeled-data,20250121_4355_03,img414.png,867.9551397498976,226.7198476143322,613.5213440945299,236.51272433032773,803.3414304372204,216.63946300260272,758.5382964091144,257.0708978054231,647.5238367825428,220.54315229484786,661.08120539092,280.136380760652
labeled-data,20250121_4355_03,img442.png,902.5662489126361,223.47505613032547,658.0025680899608,248.25578275556214,850.7192602591427,225.1206794522061,771.552576823161,257.5095814148853,653.550892163972,220.2691952320556,735.2187353900393,279.9901528908312
labeled-data,20250121_4355_03,img513.png,958.6290351085302,204.72737200050886,711.0242561311707,240.78292739404935,852.6202225668125,224.8282237125646,920.266320430862,240.6933763854993,759.2983518437986,216.7077534157566,736.6810140882468,279.4052414115482
labeled-data,20250121_4355_03,img585.png,1014.6918213044241,253.5795104541657,781.6012234343469,224.05796539447306,966.0930495477131,209.9129809908483,930.3560434484936,241.42451573460306,832.1709305465329,215.61192516458766,821.931862193743,275.7495446660295
labeled-data,20250121_4355_03,img612.png,1035.9632321440236,275.57198606798903,804.7314900295055,222.63456437323254,1000.7490546952304,232.72452868288502,931.3796385372387,241.5707436044238,834.0886299860784,214.51609691341872,885.1023019563062,266.0985052578601
labeled-data,20250121_4355_03,img724.png,1146.8269411809201,286.74850107103197,909.1142315871444,203.30003383471532,1058.9477468838884,230.82356637521525,1092.3765232098824,281.6371799353088,985.9461410186323,211.5977320941683,904.989292251928,259.66447898574717
labeled-data,20250121_4355_03,img742.png,1172.2444744723061,283.6839757805812,926.9067443526512,204.24896784887568,1116.8539833329044,239.3047828248187,1093.1076625589862,281.6371799353088,986.847471986412,211.23719970705645,944.6170449733507,265.0749101691149
labeled-data,20250121_4355_03,img783.png,1214.9675623450614,284.04450816769304,969.015691231017,221.211163351992,1163.7931295453645,249.10205010280885,1095.8859920855805,281.6371799353088,989.190932502639,211.0569335135005,1043.7595407118179,269.9004298731996
labeled-data,20250121_4355_03,img824.png,1263.6394346051625,256.6440467471918,1013.2597396412434,221.92286386261227,1164.5242688944684,249.24827797262958,1201.6087419659816,276.37297662176184,1075.898971603041,208.35294061016157,1051.5096178123176,268.58437904481286
